t,x,y,z,u,v,w,x_dot,y_dot,z_dot,u_dot,v_dot,w_dot
7.809,-1.2420592118010383,-0.6696163450696642,28.119736940191196,-51.989965726438314,7.406074955315251,-157.47271001747694,-46.26553705912457,-6.587738240688242,-74.15519934864155,70.81940120064957,-2.0088490352089927,112.7829404177678
9.9925,9.602063752059848,8.199189776128902,16.948367198588933,76.66609728273443,-14.184004000411177,168.8601077790019,62.63735752342497,112.10329694778713,33.53293213714992,-215.62897633948324,24.597569328386705,-389.2359093594948
6.17,-10.082398398362582,-1.7960705537417088,18.04080829549741,-141.65574757348242,13.459393866147115,-349.9312726157633,-58.79246912727369,-112.07586180286822,-30.000724607211346,174.05831211872447,-5.388211661225126,943.728540229064
4.503,-24.06941866619163,-15.353326840916024,37.06160392041431,-111.34560030683517,-7.7589200099846485,-294.12836467413047,-24.184682054079104,241.21978539855618,270.71347247831625,680.3645185455308,-46.05998052274807,-1185.3628901113825
2.656,2.5792999866242856,-8.613299175176525,19.781541811684505,171.29109316968083,-43.34979086421391,358.5502453265166,59.36510155167272,73.16095913458484,-74.96771999654285,-0.9067553993787385,-25.839897525529576,-197.10053175997837
0.4805,14.510396946584624,26.354192426093825,19.99742244590248,-19.646213981033597,8.951044627958177,-6.98058540948308,98.7917408140584,80.81533985173131,329.08266687280735,-507.3697051841682,79.06257727828148,-323.06778634649356
6.531,-7.64257983064315,0.5301044388214874,22.97079666960765,-62.102965887646,8.186071932649114,-199.48176913721926,19.62387680700038,-47.15226430853054,-65.30758897111423,49.92604460982115,1.5903133164644623,568.2630893874964
4.1185,0.7334661729066451,12.751994013872894,29.477816084151428,-164.38226022796792,-9.379452690258136,-422.4137146421811,-44.19698181830543,-4.456469431117192,-69.25533590532281,-211.5186740191772,38.25598204161868,-621.4928880753478
0.1265,0.2987324873495383,0.6296547267225172,0.07837766335836241,0.08493577111492484,0.21924598195598155,0.028779676031626737,3.3941581648447143,7.492194982780885,-0.020911392192533712,-0.13428663731798396,1.8889641801675516,-0.2811396930407389
8.615,3.3964743036549083,-0.269593934647106,15.23341753722969,65.60788080328169,-7.9661461587363185,129.40430361092308,28.947198420261543,51.59710937367417,-41.53862341798053,-61.50104383129771,-0.808781803941318,-294.6107941000445
1.361,-3.5226846014549222,-6.685222890906836,24.887835852997718,51.50940493667166,2.3881471482660688,96.76110820745355,19.884022042152523,-6.666096975204259,-42.81846013409754,114.87132501292054,-20.055668672720508,314.34653287493893
3.4170000000000003,9.581220111212607,2.2437504796763004,35.95986839823655,-9.192726202945309,-31.484810379223443,44.60838153647209,-82.56742251830838,-47.02419128024253,-74.39631383715991,-71.49224576469459,6.731251439028901,-776.6530398436549
3.849,8.01276075927314,17.116700085457325,24.228178847077427,-67.71668423011651,-21.979350882844255,-98.19407351047208,23.322709031725324,35.085351322521305,72.54273824149828,-346.989786712129,51.350100256371974,-658.7112013536097
2.6915,4.798796149546982,-5.543817178343219,17.12274349277843,169.94106646311474,-44.112694562270285,345.1506063155696,66.51493318421271,101.85424838510323,-72.26486860141809,-75.01570694748511,-16.631451535029658,-541.6487732185715
5.3685,0.12452366461400835,3.665855747331266,13.586584348578132,-29.164415775417098,-10.450481015249226,-48.53385931041084,6.248905051755479,8.579436604437916,-35.77485869074929,-20.642042545419066,10.997567241993798,89.0937981944013
0.0975,0.2158330513055289,0.44439934648216883,0.08053573958503833,0.08867507437980647,0.17296193419968897,0.03823090166966992,2.374338026146206,5.408581881459165,-0.11884858980199227,-0.12446510441985564,1.3331980394465064,-0.3751675039987632
3.1015,7.681895965084347,-0.17563956210557619,20.82994755314225,85.78213782633398,-40.0000314365059,248.4220341833899,7.206782554434753,95.25526795957117,-56.89646598341245,-82.12357495941795,-0.5269186863167286,-697.3829099149423
1.1225,-10.938856537834631,-9.863968506969663,30.258125998300063,8.323855317030086,7.658698216559827,-49.0784931048806,19.072735625679776,26.906586630168825,27.211191791793226,290.1413466101217,-29.591905520908988,742.6491940231223
7.4350000000000005,6.55621144789735,8.71063766630826,11.093526429261365,32.36510962815463,-3.3757919320388314,49.618737136732165,53.909371812263736,105.5075698337812,27.525675457424786,-128.99679879506485,26.131912998924783,-137.14417232144683
1.5695000000000001,-1.5716441212213754,-8.334649901996931,16.884163177352203,70.80516658708866,-2.3172546281977735,121.5687626998438,3.175108779333101,-6.8182350645758,-31.925894424133332,69.91842238433007,-25.00394970599079,-20.201640542426958
7.9670000000000005,-5.811774328360208,-4.721777610826816,19.764726855663707,-37.493412780947,6.411043012340473,-110.41320154455029,-26.593445605613077,-49.550814448801574,-25.264691203169118,130.8180575321274,-14.165332832480448,363.0849529434349
6.6165,-7.862311546370495,-4.5719598773915475,19.41213755785036,-53.91074792711154,7.71028064951602,-153.7174876452254,-21.007231237322067,-70.65877080967911,-15.820174291961365,142.66226197600892,-13.715879632174643,490.6520218445687
7.063,-1.7688416898351553,-3.2692012811635363,24.407902578227233,41.59820778823488,-2.9902248362028048,87.59017827074537,26.59461187495107,-0.09442555621469939,-59.30585428677399,38.196138591020365,-9.80760384349061,139.4232204166367
1.937,-1.5502277419929786,-10.218236575363589,9.450579996217526,84.03959336214027,-12.591227148911617,88.64807720307681,-2.640494971565829,-5.946361763467888,-9.36126786253731,12.528668813609144,-30.654709726090765,-92.25787211227009
2.7925,13.840193802068375,10.559637625563433,15.711111584643715,151.4118384990306,-43.641676300414545,277.8342877060206,118.60627673398118,203.16263595537504,104.25060995464162,-317.3154835276599,31.678912876690298,-399.4945871658829
7.4315,6.369892463552181,8.345062130242946,11.003738284854814,32.80889567645684,-3.4653278538385126,50.10379164378786,52.56059234336449,103.38462513145934,23.813479487086916,-124.63577532850321,25.03518639072884,-140.0174149990429
5.9985,-1.4207911800826802,6.5656990836593225,32.20422719708978,-149.1515055869858,11.434132430376287,-439.9635880601967,-69.28660294956578,-12.026502593346724,-95.20750001561942,-62.29175941090321,19.69709725097797,-403.67309210932854
2.9615,16.92243402115159,-4.286171348711532,38.51930385398004,78.58465742049646,-38.066536570942574,327.9694915462464,-133.50139627813476,-135.65951749776877,-175.2518794393298,86.51567913074649,-12.858514046134596,-252.66861802143376
8.838000000000001,15.549753007513498,18.217467015152092,28.50762865451598,15.745117378829965,-1.778275988683305,76.83380829979261,42.422257455215906,-24.332691223728713,207.2558191751414,-535.0819020726794,54.65240104545627,-319.48212364047544
8.8345,15.394076597106803,18.282666174689055,27.781791474226626,17.601548799729752,-1.9699365404824907,77.89962977250427,46.487444575552274,-12.953610874309506,207.35906016817677,-525.5267680578377,54.847998524067165,-289.9937393475268
7.1125,-0.6908210922092327,-3.232275602805375,21.56841467299516,43.20504336999186,-3.4744374929046926,91.31531071601984,17.79049826403044,2.263638295471709,-55.28356724622493,26.510017168719862,-9.696826808416125,18.711184208526447
1.571,-1.5669150856190752,-8.344858207542446,16.83635239560595,70.90979576458238,-2.3547835357255615,121.53747559209116,3.1303645453486837,-6.792846098592278,-31.821816720611974,69.58717770896683,-25.03457462262734,-21.51244612795631
5.9535,2.223444628632714,7.515767199862211,36.20457154209923,-145.05254163757235,10.495853480628897,-404.153467047067,-92.12931592527738,-36.25403120600446,-79.83583872072845,-127.05258964360189,22.547301599586632,-1210.0304506101456
3.2075,11.906306935465286,11.52020244414069,21.12368635067175,65.98427987260327,-38.249937481304855,184.44849350179328,62.123234959357305,108.60123593059573,80.83253186730008,-309.3334229988733,34.560607332422066,-450.65370291411864
2.4525,-6.44752300225538,-18.271543619143586,23.89557635610025,133.71860456261942,-34.80571367930382,209.53472202210682,15.478398393737365,26.61389144340292,54.08386430232825,302.89046113244245,-54.81463085743076,1099.9359053361795
7.7145,5.779721366149805,1.1422189519543076,36.10686725150964,-57.47102924978605,7.441424724577727,-135.16560893402325,-103.84605339174101,-55.43907754262247,-89.68447561816922,16.2290811794134,3.4266568558629227,-723.4427345894201
0.1645,0.46181850079979875,0.9865102170947525,0.08183157730667698,0.07941038214173715,0.30989031096068065,0.019887299244046884,5.326327545091275,11.59672615798908,0.23736840227866707,-0.16013806923575308,2.9595306512842576,-0.19237471561528452
4.625,-11.739331596075715,8.671208134188916,27.436631989080922,-98.8712829802116,-7.580246692253367,-324.89506581505816,105.2341143224347,-7.704525332736211,-174.95945415111478,-139.03746349825468,26.013624402566748,536.2556527342358
0.587,13.235746485053756,7.907339111199054,45.98992317824161,-89.77283426990019,15.58713487271188,-175.26794827797522,-143.0569080084472,-261.6045364567094,-17.98179229223595,-273.88508399844955,23.72201733359716,-2375.9662687859736
9.472,-9.920110778819149,-15.467728828507962,20.91097528842509,16.41218577382729,-4.261671111321367,-2.2600258327158125,-39.063994723060844,-50.59451051278024,97.67828567389034,307.03310952716305,-46.40318648552389,365.7950694727024
3.1075,7.739295730686923,0.40295427779274484,20.50452917104534,85.25513951558916,-39.998006747858106,244.24610894958226,11.89172498664739,97.60471785608252,-51.56084561864319,-93.51752725918801,1.2088628333782345,-694.3445943168845
7.1955,0.5029517812450323,-2.6686662678322426,17.298433439917567,44.427765763444974,-4.226377063115539,87.23511530364686,12.711585272672227,12.277415294453515,-47.471942907182935,1.7359800440043003,-8.005998803496727,-103.82040409326737
2.274,-4.773242383210672,-16.17895053679987,12.483514159825926,94.97391181339657,-25.0750903255864,93.33871182100955,-19.083169722495427,-32.80990698842086,43.93626520811439,106.99624630386788,-48.53685161039961,252.22105472649935
8.379,-3.365620420950218,-5.001195428257585,28.603586762932675,62.72993772979805,-5.525941449342265,137.63996254714357,46.37418765672439,12.558580812741305,-59.44505935820597,80.32218962075001,-15.003586284772755,417.9015910162068
7.328,2.637475174713123,0.839087310646931,12.018608409096387,41.324022288665034,-4.735328854714922,67.30621422346083,23.340143648003114,46.04676512244532,-29.83695109328926,-51.40868409637231,2.517261931940793,-176.40490045837214
0.651,3.312663621674238,-1.7476370335347922,40.098036352151595,-89.57402226708425,15.957801760715684,-279.9831007914055,-140.17702881917455,-54.28688964464599,-112.71876716516405,159.6508355681287,-5.242911100604377,-791.9113931599259
4.144,-0.3336444430323822,12.647963424722384,27.59775521397796,-169.37327045846686,-8.407917502520753,-434.5393834636545,-39.5571917809192,-4.374252659796634,-77.81485654145047,-179.68212809236783,37.94389027416715,-328.92822326710757
0.889,-8.462335138779967,-4.948839035895651,24.32057495651972,-52.63184855366473,13.931544496482942,-190.99193321426958,-17.49688752482158,-40.119233296537466,-22.976942766925404,172.99045927391572,-14.846517107686953,629.8825142930987
1.558,-1.6102075700327252,-8.255116008100115,17.255899597518702,69.98648105766642,-2.031074691656597,121.7416173118895,3.5373966769925147,-7.014041101510319,-32.723857168961985,72.46297194397854,-24.765348024300344,-9.73648280415864
1.993,-1.7340695219229585,-10.602625495774625,9.026614662097103,84.68527715886685,-14.338605172398239,83.93686426182693,-4.00028257964982,-7.959938573984488,-5.68558359482827,11.020537598016944,-31.807876487323874,-74.94727815228487
1.102,-11.250210146317688,-10.349935957119914,29.590524027721155,2.2219446440610104,8.281006344596362,-63.933561144662136,11.224686536038746,19.96265916715418,37.52990409380473,304.03808398047096,-31.049807871359743,705.084117824975
9.7085,-3.4879830519159354,-6.026885031213954,31.17143614081237,89.59183970011381,-13.103782212833917,214.15379640369835,64.20281990713363,30.192582753435104,-62.103195911984244,98.27482217838994,-18.080655093641862,651.1683459130127
8.3915,-2.806155976706244,-4.86008525368357,27.85256836162935,63.67885589053358,-5.710746691708685,142.43169192862018,43.13956312076032,10.15711577222285,-60.636286768030956,71.68700088103475,-14.58025576105071,349.3027675952285
5.952,2.3621201579334548,7.571223743613522,36.32368747298946,-144.85964667540873,10.461908561376358,-402.31694751566164,-92.76861081860805,-37.694682273276456,-78.9802371592071,-130.15511837568613,22.713671230840564,-1238.667058128607
4.878,-14.151434982896054,-14.143892751505074,19.012928869933834,-76.56432868853182,-7.919847080928128,-160.6733919738556,-76.48890637462202,-105.11621295136037,149.4546012605263,345.48115551687056,-42.43167825451522,151.02178440926605
3.216,12.438772001622434,12.415644041744237,21.87565800154613,63.24751872378372,-37.94463101007273,180.73412986601517,63.016239125001746,101.70828074705682,96.09954829583553,-334.8479016499146,37.24693212523271,-423.76020961227346
9.8855,4.4358839229142735,-0.9401606118006328,19.219829659950616,91.31917128780444,-15.176727154985215,216.80081537417908,37.55872594065537,55.06470421865967,-55.42396309703398,-73.24944447600132,-2.8204818354018983,-412.8692369023365
0.2785,1.72997574907701,3.730101270277341,0.296652016417264,0.033321719990032674,1.016438058302612,0.006965510843655927,20.03457693199334,43.17958085125967,5.661902807001231,-1.1398637832584038,11.190303810832022,-0.05977015301102462
6.09,-6.206096099837213,4.499919132855679,23.368580874687098,-150.2543128218358,13.027834207314624,-420.6601086240346,-43.194160494906896,-46.270785510486206,-90.24392519852657,45.09758863614604,13.499757398567036,695.3710252927408
2.7415000000000003,8.586476711639731,0.9609681870208122,14.313435828936685,163.63163351767062,-44.49369245936394,310.7414971251726,87.37654827148143,161.05208878954102,-29.9183083665446,-177.38638999624266,2.8829045610624364,-765.2840853124626
8.0635,-8.907712056299317,-10.522569455059417,20.171122342646488,-20.529273763617297,4.240183746331409,-76.3486128228481,-36.677847751218295,-63.45500218697223,39.941686846944314,232.78130960061577,-31.567708365178248,349.3876355368738
1.7775,-1.334008028169659,-9.454006822681073,11.680563867117623,80.8980130770806,-7.8938655267170175,105.32157346035726,-0.3019748680335397,-4.422386467069011,-18.536838664615285,29.530117415411425,-28.36202046804322,-108.28132613381592
3.1425,8.585917103439431,4.0509873505104155,19.28626203652738,80.83827559800775,-39.76815525823645,220.6234778277969,35.48897806871759,110.53259972319512,-16.649233394243403,-158.9666791466094,12.152962051531247,-647.1666125137742
2.3625000000000003,-6.365654446303394,-18.65448729143114,17.700355240962207,109.19907237024206,-29.729289513991116,130.58216929469825,-13.689256081035367,-17.18020265029212,71.54648264913487,220.991979526104,-55.963461874293415,627.040679989843
0.429,9.295351724221842,19.019648931971986,7.529778246574929,-4.354061815798242,5.391739833242542,-0.5076284774558801,92.88891026170319,165.86652230568862,156.71466684375855,-138.85967696965648,57.05894679591596,-27.70883517028134
5.6905,6.928034688903382,16.684675727541585,12.471254429359627,-43.96264366925217,-2.956492601209392,-38.34466307350212,53.60376671712988,93.85550486221905,82.33491802673905,-164.11619240027989,50.05402718262475,-164.82268385149888
2.3205,-5.667013479542167,-17.651660986742367,14.908688342233994,101.16908796710082,-27.436743936454718,108.7481678845555,-18.677387104901186,-29.10023470625039,60.275201545942195,161.9940244070117,-52.9549829602271,420.8167235240064
0.312,2.5479145618874797,5.487718194383297,0.5852800504828682,-0.032702536871101286,1.4741116933484337,0.004987378472967375,29.36533378808707,62.888534281710164,12.421470788381406,-3.1791494449733095,16.46315458314989,-0.06901392716050977
1.83,-1.3662570464157435,-9.684836160161773,10.786619606798322,82.24987530783461,-9.401044038235554,99.59623597306877,-0.9359158296256709,-4.432022056449071,-15.532702858246072,22.21676830599573,-29.054508480485318,-108.76424207848174
8.8935,15.567042757222646,12.345248505582813,37.67391736604652,-13.812922420348263,0.877448895512408,41.9784153590299,-46.0308649367466,-163.81698266818,91.71397589491036,-451.28094964228785,37.035745516748435,-940.1710514381107
0.2895,1.9648767672338932,4.235978372939937,0.3677881098959962,0.018530005649161248,1.1477050525892751,0.0063294194348464655,22.7295460627096,48.91020774462029,7.342394938835256,-1.576472484993058,12.707935118819812,-0.05647907859439751
9.34,-5.050026274563348,-6.901134388101032,15.62629307535315,-9.090397852219875,0.16488410469857062,-32.701323727928965,-27.601478987596714,-55.75129479981056,-6.819725759841383,116.92954635308453,-20.703403164303097,184.96401626894112
6.9775,-5.056982068426828,-3.623121317236522,29.63251499642958,37.240917582978945,-2.131033972665536,62.436565628982535,51.579525094882,14.009754353284336,-60.69896820797868,70.12127918391599,-10.869363951709566,479.1763924685964
8.757,10.16938608011277,12.496367192229373,15.610487691726332,46.97210809204891,-5.746340847872192,90.82254862358197,70.24191921321496,119.24370766278686,85.45189504910866,-242.0464943376383,37.48910157668812,-174.96797101045127
7.039000000000001,-2.477630341502559,-3.2730434808645192,25.850329983058007,40.613391914045216,-2.7548171214381045,83.34766847162135,32.65926052042562,0.7017729441088245,-60.82568312857371,43.99586211519941,-9.819130442593558,216.39289799311518
7.165,0.10799613373388237,-2.974929662469384,18.791742471296732,44.22080072832587,-3.9671735551868403,89.87430073214317,13.391542766293206,7.936559429182092,-50.433220549883934,11.683311359020507,-8.924788987408153,-67.75710816020103
7.224,0.8688741891125217,-2.251699065172745,15.986234449533624,44.335364765185446,-4.437706835973069,83.88601017285187,13.12963222233278,17.127856701995235,-44.586934605948706,-8.339175599538258,-6.755097195518235,-130.10456618667183
2.3695,-6.456723127325707,-18.764991529178833,18.205092661235028,110.7805774091286,-30.12222864410284,135.1062374973059,-12.30210660940267,-14.35578457093441,72.6128341908045,230.83783216686246,-56.2949745875365,665.708301825247
6.8535,-12.167866321638813,-9.678241406848013,33.549796285108656,16.850333740230393,0.0663161573343203,-30.364638288076616,41.7465828881384,77.1411045590435,28.29630591357693,307.8526938576239,-29.03472422054404,868.9716472015889
3.3000000000000003,16.258397459971214,14.412111418466054,34.01861042349401,25.131210239079138,-34.23232485980145,145.0817859960174,6.668349824027544,-78.03274698055583,143.6004072624791,-515.4112139638655,43.23633425539816,-595.889009366017
4.8045,-9.217043779321848,-4.879918552454441,13.63906748762559,-94.10796836466423,-5.80634185217159,-189.712944282758,-50.73671609599016,-121.67908327381544,8.607121668246322,160.66550683570654,-14.639755657363324,613.5845111785907
6.224,-13.791492035335684,-8.61832851562137,18.839300132032708,-129.3145943786888,12.63033078652342,-305.7928938396253,-77.58295918154566,-130.35172153807363,68.6208474190069,291.67787192093573,-25.854985546864107,621.7324834440651
0.445,10.850497969201328,21.667067191041163,10.430811735436752,-7.175438291392486,6.368422745663791,-1.1965250675126944,100.99025392700587,162.59895164845437,207.28262290005168,-218.8296604374163,65.0012015731235,-62.880395261632025
9.902000000000001,5.071819329645447,0.04165702600207846,18.35817810103839,89.96736575883855,-15.199577484571675,209.70326857996483,39.66574272240487,64.05949913872183,-48.74447663234619,-90.73211286134429,0.12497107800623539,-445.39576191762717
8.9035,15.027780279488509,10.67718248101154,38.42229563845249,-18.03666953202409,1.2229028409117624,32.179331104325826,-61.54264751679378,-168.52405418445872,57.99361654958415,-392.205192339107,32.03154744303462,-1014.8035601357562
0.28750000000000003,1.919934326732861,4.139254275501207,0.3534437215194674,0.021590026888730362,1.1225804471079774,0.006442669880202286,22.214789514572193,47.817737692397486,7.004567998434562,-1.4845834623372438,12.41776282650362,-0.056795839350764626
5.917,5.793256261174958,9.597713762617017,38.608666797930574,-138.7001849992441,9.573779795466116,-347.46887522351915,-100.65560998482351,-80.63021890791333,-47.35571640179536,-231.85474768354888,28.79314128785105,-1880.3404752119523
6.4925,-8.889323802013543,2.027519351682183,25.899505389397074,-63.252393226795064,8.0316186473429,-221.60413301333486,45.91603831016219,-28.73111473705883,-87.08948705385667,10.740644850795512,6.082558055046548,577.8356308637069
4.7955000000000005,-8.782854733408785,-3.806243010157576,13.614207174252396,-95.49313707381538,-5.689176486857513,-195.42106720370666,-45.72701984130329,-116.8529091164404,-2.8753268333123003,147.31211796965067,-11.418729030472727,654.1473201948618
0.5785,14.393162154229332,10.232030888954824,45.966998410626104,-86.98409975848571,15.356266723274164,-154.70336513903857,-128.59541241123077,-284.19021916115116,24.691085090193454,-383.3516478515779,30.696092666864473,-2451.3643239576695
7.3255,2.579669081373242,0.7252222202760865,12.09388302490102,41.45105810720627,-4.741193455657184,67.74693622662487,22.90658949623472,45.04848940075001,-30.379924523732473,-50.22181080628426,2.1756666608282593,-176.165114259321
4.4705,-21.76719654105974,-19.16977109888852,26.34064797687698,-133.84464393915195,-6.007994536413129,-256.86782157931754,-107.87038951743978,-10.94167598282215,347.0295691966953,638.7888362522847,-57.50931329666557,-956.8764337984671
1.2225,-7.741795557542112,-7.126633686036775,30.15427593496457,32.009891256578925,5.1345767696580396,26.491767434953307,38.16150997163229,18.67002077940733,-25.23946662498055,182.88858739958764,-21.379901058110324,700.3174192495576
0.8845000000000001,-8.384124904251431,-4.7704182818571965,24.428873753916672,-53.403403305740916,13.997144664946418,-193.83521078400992,-17.266337081798575,-39.167494879102385,-25.14869491895434,169.93934926660646,-14.31125484557159,633.767110454658
5.606,3.3854574991978668,10.000236953396042,9.09910562037212,-35.73909420812424,-6.275494033348804,-33.56790218108863,30.40870033385751,60.26343169901079,9.59079222978393,-55.25411805957465,30.00071086018813,10.485228834734357
8.322000000000001,-6.3804071270738225,-6.253564553147623,31.659654414844056,56.62034089948426,-4.581322773125957,104.3857415159127,57.88876663874626,34.184972437371776,-44.52651258354533,141.36535171408818,-18.760693659442868,748.7230105692054
5.9435,3.165001911183648,7.928573901847587,36.972526433442745,-143.67340987124288,10.264446869720302,-391.0980818782194,-96.03768996460349,-46.59108408155997,-73.50068468775336,-149.4659982943213,23.785721705542763,-1400.9881254651873
2.2955,-5.188203690184365,-16.88020639430428,13.509670857695887,97.52106273844579,-26.141322710747648,99.49494183212163,-19.398964302753356,-32.15725002303631,51.551709829785565,130.52496965857853,-50.64061918291284,322.528040967897
0.6345000000000001,5.752273433690426,-0.5262077290011334,41.9886456851038,-91.87753557356884,16.016915537430222,-263.4283203316545,-154.66234720048442,-95.95722275615988,-114.9980121886021,113.97228546336055,-1.5786231870034002,-1223.5300843025566
7.8180000000000005,-1.6401682814328347,-0.7328184004578695,27.461910335585653,-51.34976539643282,7.387161339598296,-156.27462460676938,-42.27626658668317,-7.536900539279677,-72.03073079542492,71.47435860207413,-2.1984552013736085,152.5835929974969
6.696,-10.411839481127245,-10.508642787314487,20.751501323352617,-38.38767516106073,5.914372074598039,-118.8923194068521,-39.355708222933146,-70.87593398769937,54.07627328703962,256.45778986865724,-31.525928361943464,392.3213021633388
1.6825,-1.359368872716506,-9.005395409962858,13.712034373045222,77.33448906104809,-5.261731516174716,114.88478980067211,0.8742236885845642,-5.155488801588132,-24.32422785579209,46.1478023432263,-27.016186229888575,-88.43472577974012
5.325,-0.15607743246963124,3.3596925182728508,15.259089102786406,-28.220727440634274,-10.907474224740225,-52.52976954870981,6.936972066790542,5.559213046305931,-41.21578509253997,-23.045120053656003,10.079077554818552,94.67510092501027
6.989,-4.484359878451968,-3.4864197399340533,28.929275373849705,38.003978415533474,-2.253537939919112,67.62276608173069,47.98337980071262,9.907162882378248,-61.5113378382418,62.855618309844225,-10.45925921980216,423.1998960675015
1.043,-11.262095666221859,-10.635080740193986,26.903535834174452,-15.965037941504221,10.166359596125263,-101.96745055440554,-9.6948886812255,-11.879763186042766,48.02963770506524,302.08631373465164,-31.90524222058196,590.1585351908419
6.5195,-7.910039667975214,1.047735193865792,23.75812520118612,-62.60674025692444,8.158709113013558,-206.04569451223486,26.971008361485616,-42.759842232081525,-71.64341941901515,37.71451634337194,3.1432055815973756,573.0381716601985
2.1515,-2.87016994663659,-12.745802890368164,9.300370163959814,87.38869849025296,-19.80707621893977,78.671739884744,-11.367630947062779,-21.118236459323512,11.781323285456857,31.151986427039873,-38.23740867110449,26.029845258588693
7.3745,3.944954452802677,3.470295815465306,10.928723473987429,38.379334753679444,-4.446786391180265,59.13871397128433,33.632748380305735,68.32189892203408,-15.453467958319921,-76.30523809383547,10.410887446395918,-171.9500030742853
1.8345,-1.37059825851783,-9.70482154948427,10.71729472056289,82.34859551838946,-9.53192413221275,99.10733236605918,-0.9936373912749445,-4.450900076776389,-15.278398316375611,21.66083723790328,-29.11446464845281,-108.5191556655875
3.4675000000000002,5.977853532249846,1.365184029607491,32.0080799409814,-11.394112757205626,-31.245194000895488,12.813344745512802,-57.520807783629174,5.920295138552554,-77.1950766050549,-32.30280679662207,4.0955520888224735,-492.83711944432173
6.918,-8.55318127186695,-5.377328517763307,32.83462324776218,31.2016660768955,-1.3582091571452344,24.938666417999308,62.960193617931935,48.08694669420056,-41.56682424399823,145.36088988331014,-16.131985553289923,775.1082861573524
6.803,-13.304478456425526,-12.965482542062238,30.40301058482493,-1.3687664061000622,1.8035049239668366,-69.51824183433685,2.021192737532817,43.13278017446122,91.42327483147568,395.55846936978116,-38.89644762618671,653.5677988105555
7.3145,2.3376678558797925,0.25295519771289704,12.440444880505009,41.97527471012107,-4.757207218121072,69.6768068109553,21.128148128452118,40.877323875041476,-32.583609128171545,-45.12214990450561,0.7588655931386912,-174.57697673423604
0.363,4.562616267205788,9.751075189240836,1.787625336956761,-0.45117933212361117,2.610998851248914,-0.007786910253335989,51.43340988822687,107.23493299920418,39.723353795114406,-16.98008973873375,29.25322556772251,-0.7286705030820368
1.4635,-2.1421973231548685,-7.519787938374811,20.650433810690444,62.15459785096167,0.2082643509552062,117.58379137602296,8.378691698762246,-8.432697429668858,-38.95964225068942,93.13228524087572,-22.55936381512443,107.68149519113695
7.434,6.5024954252783225,8.60543048675084,11.06654208729395,32.49346923961142,-3.4017658838918012,49.756296008076994,53.5228198543366,104.90606800865505,26.44562458846117,-127.72582790052206,25.816291460252522,-137.97261517841878
4.4655000000000005,-21.20908395977322,-19.024242919009822,24.626659377704527,-136.9566652313744,-5.721315255938069,-252.3464754345687,-115.1082548237404,-46.79990630823053,337.81485277787584,605.4602155165366,-57.072728757029466,-849.3203898136785
8.2,-11.850911333987764,-12.993352845662525,30.80490534211189,24.621568081812683,-1.1340808407847423,-6.089943158341213,13.197152965065072,47.3681181960439,71.83563142935441,375.6374364054816,-38.98005853698757,819.3645057180153
6.978,-5.031230535858513,-3.6161655893189377,29.602153629567262,37.27589036004115,-2.1364634255753985,62.675532378434724,51.426539825436905,13.813433279109699,-60.74630034826478,69.77039896493267,-10.848496767956814,476.6913093324963
7.9015,-4.199219649557857,-2.151130017684658,22.306130102374727,-44.71199524749691,7.063962539891067,-133.8304692291167,-24.231098928764922,-28.82264287834044,-50.45068970498753,92.69538128909454,-6.453390053053974,340.95310916374046
6.9375,-7.336277678505433,-4.569227673162431,31.91867817749232,33.69698959876385,-1.6478960536197478,39.18496272015301,61.36748965219387,34.96563496956543,-51.59641610928791,112.14671802059985,-13.707683019487295,683.7137393517193
0.6275000000000001,6.850505596253098,0.2197336969403269,42.78675258712038,-92.57209261734403,16.020397912775277,-254.18172118839462,-158.87981161047173,-117.53686295819378,-112.59414620349884,83.17040129130497,0.6592010908209807,-1419.0420114063459
7.355,3.337828701671218,2.239731394460985,11.303845166450241,39.755379507829005,-4.612833058644659,62.536352561610926,28.774406435726675,58.102006475152706,-22.66812417290688,-65.07295640525368,6.719194183382955,-175.97487112614135
8.383000000000001,-3.1821900596185033,-4.952707956414863,28.364918018898308,63.04541629116321,-5.585661433864595,139.2668831837198,45.34023732319961,11.699607882593329,-59.88026885389928,77.43773886408977,-14.85812386924459,395.60923272896207
0.9265,-9.159255755159647,-6.563396440169469,23.81851010458803,-45.620353042325334,13.285716587150153,-168.0378060563555,-19.661759892423554,-45.02165553667468,-3.4009942778883513,201.95067747291893,-19.690189320508406,593.7692206500558
4.2045,-2.476887151067267,12.028430522913203,22.47334900277807,-177.71238647369864,-6.154593704412945,-433.75781649319885,-32.65920973389396,-19.562727661952366,-89.72274479541731,-92.60673062339805,36.085291568739606,343.78568159198267
0.1655,0.467176219607483,0.9981742233969431,0.08207397121442282,0.07924972832161149,0.3128673039156002,0.01969588617237061,5.3892297662162125,11.731549614096853,0.2474566011587177,-0.16117385079967106,2.994522670190829,-0.19045452180268735
7.4655000000000005,8.381107651771153,12.173723864075964,12.518522776262628,27.718901452595798,-2.423750518111449,45.83380051992005,65.6450635756439,120.00195387462159,68.64614554029659,-180.11594091696264,36.52117159222789,-111.33830603190069
7.99,-6.451841920983253,-5.938623055911068,19.31842070338385,-34.28104808821584,6.044129059533226,-102.10461553474633,-29.148859437493993,-56.11768324987053,-13.201375304669007,149.0058666811209,-17.815869167733204,358.79044622637707
