t,x_in,theta_in,v_in,omega_in,v_out,omega_out,a_out,alpha_out
14.042,-0.7737590823422946,-0.24763454502300325,-0.2510688744477835,1.5605184497874436,-0.2510688744477835,1.5605184497874436,1.61729683329056,0.8365812629852956
38.146,-0.18478816081853633,-0.3802988528629755,1.531193273841484,-0.11762590825455643,1.531193273841484,-0.11762590825455643,-2.001858962727534,5.500285885508165
8.18,0.904533653665068,-0.03152851785949232,-0.499444146420762,-0.40902699126899705,-0.499444146420762,-0.40902699126899705,-5.7358658643425,6.042258759578595
0.258,0.8179622433716762,0.17163158915725474,-1.2772978109799493,1.1204034853365994,-1.2772978109799493,1.1204034853365994,-2.956311274618276,1.2374236427759284
3.748,0.7742672996877527,0.3154180192558106,1.1386342026320244,-1.179658595016226,1.1386342026320244,-1.179658595016226,-1.204894147009357,-1.8977454663802271
30.698,0.06374453259037777,0.36761735876984847,1.1796354747646114,0.6521997573212963,1.1796354747646114,0.6521997573212963,2.7104048812789068,-6.054958087230229
17.18,-0.6814058976416177,0.0680490196890555,-0.585907941064117,-1.0924809222915508,-0.585907941064117,-1.0924809222915508,4.812839880536877,-5.468746639053002
15.076,0.5523814693499749,-0.15251665383018076,0.9557344820142437,0.7867839806980772,0.9557344820142437,0.7867839806980772,-4.771300419972591,6.206309072969081
15.064,0.5405837364621231,-0.16153259750337187,1.0129372901432805,0.7118199500660148,1.0129372901432805,0.7118199500660148,-4.75910480255596,6.274903066319465
0.9560000000000001,-0.0168335993350838,0.10941653893685649,-0.5460664055038758,-1.8189682010463524,-0.5460664055038758,-1.8189682010463524,1.509134632186879,-2.5713457661052943
26.782,0.12263646684537827,0.3241846610568075,1.7207444195475046,-0.3626483812171237,1.7207444195475046,-0.3626483812171237,2.059203523582813,-5.076779557626221
38.926,0.4584433496133666,0.5052570326456371,0.9167545666534378,0.304597327683349,0.9167545666534378,0.304597327683349,1.1741989773902395,-5.77584049894819
32.818,-0.2511432116206214,-0.4304385238926998,-1.2904765703679295,-0.19170100555672698,-1.2904765703679295,-0.19170100555672698,-1.8980258105273986,5.8183057898327
37.072,-0.6041214213598338,-0.4416818377764194,-1.2117356539376158,0.6871940367513405,-1.2117356539376158,0.6871940367513405,-0.31122990087459607,4.474749997640055
39.268,0.805979427516012,0.31169311198052874,0.9802314301773724,-1.2122510504721373,0.9802314301773724,-1.2122510504721373,-1.3909174077322362,-1.6845416075343262
37.272,-0.8391238430186014,-0.23794603251614496,-1.050304565336245,1.2016368850432464,-1.050304565336245,1.2016368850432464,2.3184547098930355,0.05915566367647015
7.272,0.3877253438679055,0.31088574002426106,0.4399891377467422,1.5662762865313458,0.4399891377467422,1.5662762865313458,1.1715126900682122,-4.116252858191216
21.056,-0.6178664316981368,0.09316706187824902,-1.4868097549670356,0.3055518177666403,-1.4868097549670356,0.3055518177666403,4.584891118391593,-5.477654074809575
3.25,0.2516275389694722,0.35369801083553176,0.6989831002637317,1.3077052805436078,0.6989831002637317,1.3077052805436078,2.0269317096760777,-5.299343589041526
